dataset_id,analyte,biomarker,specimen,reference_event,unit,value_type,gene_target,dose,vaccine_type,model,n_subjects,n_measurements,pct_censored,pct_subjects_with_rise,a_median,b_median,c_median,sigma,peak_day,peak_log10,median_first_observed_day,half_life_days,aic,converged
cdc2024nhphrn,NP_SARSCoV2_VL,SARS-CoV-2,nasopharyngeal_swab,confirmation date,gc/mL,concentration,S and N,,,exponential,78,1278,46.635367762128325,52.702702702702695,0.6015670800322065,,16.40015172988936,1.0047038293455655,0.0,7.148721649685958,1.0,1.152235891170833,2390.548215929691,True
cdc2024nhphrn,NP_SARSCoV2_VL,SARS-CoV-2,nasopharyngeal_swab,confirmation date,gc/mL,concentration,S and N,,,gamma,75,1235,47.69230769230769,52.702702702702695,0.9356757610868797,0.46601473637163227,16.56511392560896,0.9367889690530558,0.498051521426942,6.849380480869531,1.0,0.740798478903404,2299.2019334363395,True
cdc2024nhphrn,NP_SARSCoV2_VL,SARS-CoV-2,nasopharyngeal_swab,confirmation date,gc/mL,concentration,S and N,,,gamma_shifted,75,1265,46.56126482213439,56.75675675675676,0.9583088368149746,0.3709747437742294,17.233637865327562,0.9354627875676634,-0.22468399452153387,7.151072026556211,1.0,0.7233025032552993,2528.151359215487,True
chilengi2020pilot,stool_rotavirus_viral_load,rotavirus,stool,vaccination,gc/wet gram,concentration,,,,exponential,16,43,18.6046511627907,40.0,0.23625132330316995,,15.986935881179049,1.0766537690622942,0.0,6.993886764253424,4.0,2.9339398860020895,175.2392004902996,True
cowley2017rotavirus,stool_rotavirus_vaccine_dose1,rotavirus vaccine,stool,vaccination,gc/wet gram,concentration,NSP3,1.0,,exponential,13,80,55.0,16.666666666666664,3.8791151395647803,,22.84064718497935,0.9954999194190608,0.0,9.905766431003055,1.0,0.17868693132880645,172.9033017140053,True
cowley2017rotavirus,stool_rotavirus_vaccine_dose2,rotavirus vaccine,stool,vaccination,gc/wet gram,concentration,NSP3,2.0,,exponential,12,73,57.534246575342465,33.33333333333333,1.6158183884319035,,20.721217875616365,0.979045355872978,0.0,9.015701709719675,1.0,0.4289759205133325,148.34130234817917,True
cowley2017rotavirus,stool_rotavirus_vaccine_dose3,rotavirus vaccine,stool,vaccination,gc/wet gram,concentration,NSP3,3.0,,exponential,9,44,50.0,0.0,1.7659060438160474,,19.93688349643161,0.9330269850609108,0.0,8.66805587583736,1.0,0.3925164552141652,106.12635928011937,True
el2011respiratory,respiratory_secretions_RSV_viral_load,RSV,nasopharyngeal_aspirate,enrollment,pfu/mL,concentration,,,,exponential,8,30,13.333333333333334,12.5,1.825410765763931,,15.263264065795363,0.3908718376248183,0.0,6.612352111319753,1.0,0.37972120771943874,60.38380928734084,True
enya2023similarities,1_gc_reaction,rotavirus vaccine,stool,vaccination,gc/reaction,concentration,,1.0,Rotarix (RV1),gamma,20,156,5.769230769230769,85.0,0.8236856162745385,3.2584208956494454,15.55542302489217,0.48308100386496233,3.95590360116644,7.304995214304771,1.0,0.8415191025126701,329.39941129846454,True
enya2023similarities,2_gc_reaction,rotavirus vaccine,stool,vaccination,gc/reaction,concentration,,2.0,Rotarix (RV1),exponential,20,171,29.239766081871345,31.25,0.46747150307144447,,10.686195166562403,1.1424442404386799,0.0,4.616836684545488,0.0,1.4827581489047694,513.9408431966324,True
enya2023similarities,2_gc_reaction,rotavirus vaccine,stool,vaccination,gc/reaction,concentration,,2.0,Rotarix (RV1),gamma_shifted,20,161,24.84472049689441,50.0,0.9627150701458347,0.34347324508903954,13.66813163330002,0.6833658364816128,-0.8559438558195005,5.637902366230527,0.0,0.719992033006137,440.0255006552938,True
fajnzylber2020sars,Nasopharyngeal_SARSCoV2_N,SARS-CoV-2,nasopharyngeal_swab,symptom onset,gc/mL,concentration,N1,,,exponential,16,39,41.02564102564103,,0.27746911742626335,,12.555546413620576,0.8893809193909175,0.0,5.487692625482829,9.5,2.4981056882632973,138.16717456080198,True
fajnzylber2020sars,Oropharyngeal_PBS_SARSCoV2_N,SARS-CoV-2,oropharyngeal_swab,symptom onset,gc/mL,concentration,N1,,,exponential,10,24,20.833333333333332,100.0,0.1724838590450809,,11.37335910358377,0.34408054176359804,0.0,4.962067378491475,13.5,4.018620550336726,58.34055300380766,True
fajnzylber2020sars,Sputum_SARSCoV2_N,SARS-CoV-2,sputum,symptom onset,gc/mL,concentration,N1,,,exponential,15,36,16.666666666666668,0.0,0.36052836104958574,,17.43338158005508,0.450787578276359,0.0,7.54643169916437,17.5,1.9225871122649694,105.13054956898524,True
falsey2003comparison,nasal_respiratory_syncytial_virus_quant_rt_pcr,RSV,nasal_lavage_fluid,inoculation,pfu/mL,concentration,F gene,,,exponential,11,154,53.896103896103895,100.0,0.1645071296049674,,3.7007807313905636,1.749849573462305,0.0,1.5888041579388172,0.0,4.213478055476418,418.2042004630352,True
falsey2003comparison,nasal_respiratory_syncytial_virus_quant_rt_pcr,RSV,nasal_lavage_fluid,inoculation,pfu/mL,concentration,F gene,,,gamma,11,143,50.34965034965035,100.0,1.9897463885202544,8.29259988535099,2.297002643363461,0.8746170630757014,4.167666760545336,2.536871370094242,1.0,0.34835956208239627,299.31229184062545,True
fraaij2015viral,particles_ml,influenza,nasopharyngeal_swab+oropharyngeal_swab,enrollment,vp/mL,concentration,,,,exponential,4,14,14.285714285714286,50.0,0.4156280017200434,,13.146048846833207,1.0340636928544924,0.0,5.71595086206586,3.0,1.6677104951817752,54.0953114002598,True
garciaknight2022infectious,e,SARS-CoV-2,anterior_nares_swab,symptom onset,gc/mL,concentration,E,,,exponential,74,529,0.0,53.03030303030303,0.6437815714447572,,14.775671213905676,1.0848645940374866,0.0,6.4586840212188825,4.0,1.0766806806917493,1885.3389251812728,True
garciaknight2022infectious,e,SARS-CoV-2,anterior_nares_swab,symptom onset,gc/mL,concentration,E,,,gamma,66,503,0.0,53.03030303030303,1.1377057650163624,0.4167350192957045,15.567074436598029,0.9436937940863116,0.36629419671588903,6.392862532225237,4.0,0.6092499500958197,1767.1138242033226,True
garciaknight2022infectious,e,SARS-CoV-2,anterior_nares_swab,symptom onset,gc/mL,concentration,E,,,gamma_shifted,63,503,0.0,57.14285714285714,1.317603432101995,0.3500528068876056,14.356512084115643,0.8955648561664605,2.0688000883847724,5.875827521264014,4.0,0.5260666173692004,1822.6525244763177,True
garciaknight2022infectious,n,SARS-CoV-2,anterior_nares_swab,symptom onset,gc/mL,concentration,N,,,exponential,66,440,0.45454545454545453,56.451612903225815,0.7017442126257354,,14.75343844909328,0.9526840169997622,0.0,6.4484822135081865,4.0,0.9877490517041496,1469.8299526698052,True
garciaknight2022infectious,n,SARS-CoV-2,anterior_nares_swab,symptom onset,gc/mL,concentration,N,,,gamma,62,424,0.4716981132075472,56.451612903225815,1.13473537352307,0.8921288650796185,14.682575784780916,0.8212194620067287,0.7861999245778168,5.895457611086416,4.0,0.6108447808477991,1408.8291738226712,True
garciaknight2022infectious,n,SARS-CoV-2,anterior_nares_swab,symptom onset,gc/mL,concentration,N,,,gamma_shifted,58,419,0.477326968973747,60.3448275862069,1.3600423742171763,0.6165782224617062,14.052027506541732,0.7813506541463919,2.3752299883119945,5.668484615589662,4.0,0.5096511650667592,1447.0920642217702,True
golantripto2024viral,utm_vp_ml_nasopharyngeal_swab,RSV,nasopharyngeal_swab,hospital admission,vp/mL,concentration,,,,exponential,12,24,0.0,,0.8749496096924291,,13.055666863193148,0.11280937109129295,0.0,5.699669765528007,0.0,0.7922138290953775,13.337186647680582,True
golantripto2024viral,vcm_vp_ml_nasopharyngeal_swab,RSV,nasopharyngeal_swab,hospital admission,vp/mL,concentration,,,,exponential,12,24,0.0,,0.8646189386078028,,12.74789981907635,0.20207922010465143,0.0,5.520411312940786,0.0,0.8016793868476222,41.35089657150481,True
golantripto2024viral,utm_vp_ml_nasal_lavage_fluid,RSV,nasal_lavage_fluid,hospital admission,vp/mL,concentration,,,,exponential,12,24,0.0,,1.0417734579167397,,17.08516509836536,0.059525650218468326,0.0,7.404958558353842,0.0,0.6653530816057158,-17.326452373035664,True
golantripto2024viral,vcm_vp_ml_nasal_lavage_fluid,RSV,nasal_lavage_fluid,hospital admission,vp/mL,concentration,,,,exponential,12,24,0.0,,0.9182322626050012,,17.154255644684596,0.03240795087617452,0.0,7.430949779644106,0.0,0.7548712986772046,-46.696207160716625,True
hakki2022onset,asymptomatic_PCR,SARS-CoV-2,nasopharyngeal_swab+oropharyngeal_swab,enrollment,gc/mL,concentration,,,,exponential,17,242,39.66942148760331,53.333333333333336,0.7352601822841759,,12.991287842630527,2.645505149941625,0.0,5.61387942761429,0.0,0.9427236742327031,894.1132226240115,True
hakki2022onset,asymptomatic_PCR,SARS-CoV-2,nasopharyngeal_swab+oropharyngeal_swab,enrollment,gc/mL,concentration,,,,gamma,16,223,38.11659192825112,53.333333333333336,1.8505742209791731,6.148605978356375,12.519871099615191,1.5868804278751438,3.3225395170062586,5.971748438836835,1.0,0.37455789273514695,700.6251885860947,True
hakki2022onset,asymptomatic_PCR,SARS-CoV-2,nasopharyngeal_swab+oropharyngeal_swab,enrollment,gc/mL,concentration,,,,gamma_shifted,16,228,37.280701754385966,60.0,2.0721801670685798,6.670357636157028,13.194947553764381,1.511273063656968,2.149628504248578,6.221834948537637,0.5,0.3345014065743663,733.5847062349701,True
hakki2022onset,asymptomatic_cultivable,SARS-CoV-2,nasopharyngeal_swab+oropharyngeal_swab,enrollment,pfu/mL,concentration,,,,exponential,14,214,75.70093457943925,62.5,0.5716636721670926,,3.5389300106019657,1.9746355815930787,0.0,1.5198931795405977,0.0,1.2125087080176473,376.9501617765108,True
hakki2022onset,asymptomatic_cultivable,SARS-CoV-2,nasopharyngeal_swab+oropharyngeal_swab,enrollment,pfu/mL,concentration,,,,gamma,12,186,74.19354838709677,62.5,1.581387673185765,4.051790665473665,4.2836459897594565,1.2192262773826816,2.5621741804216676,1.752012929850411,1.0,0.43831578575769103,290.3436768169025,True
hakki2022onset,asymptomatic_cultivable,SARS-CoV-2,nasopharyngeal_swab+oropharyngeal_swab,enrollment,pfu/mL,concentration,,,,gamma_shifted,13,200,75.0,62.5,1.20137889090325,0.9563254313912706,4.627217539320139,1.1981394441642734,0.7493791461328385,1.5017633472415242,1.0,0.5769596800879417,327.7710122914686,True
hakki2022onset,symptomatic_PCR,SARS-CoV-2,nasopharyngeal_swab+oropharyngeal_swab,symptom onset,gc/mL,concentration,,,,exponential,33,452,23.23008849557522,87.5,0.5912353980864085,,14.74578935499972,2.423646337832958,0.0,6.41470855262066,-1.0,1.172370908107641,1905.8850811941334,True
hakki2022onset,symptomatic_PCR,SARS-CoV-2,nasopharyngeal_swab+oropharyngeal_swab,symptom onset,gc/mL,concentration,,,,gamma,32,340,16.470588235294116,87.5,2.0778716729589823,4.1787007202132465,19.566751890614377,0.8527667428722776,2.0110485043874675,7.952984664126303,1.0,0.33358517254959863,948.4281344400938,True
hakki2022onset,symptomatic_PCR,SARS-CoV-2,nasopharyngeal_swab+oropharyngeal_swab,symptom onset,gc/mL,concentration,,,,gamma_shifted,33,403,13.895781637717121,96.96969696969697,2.642184587101803,11.992232102488206,11.438036109041203,0.9518321564115518,2.5062350809454257,7.660446139465829,-1.0,0.26233866624748364,1256.7860174641232,True
hakki2022onset,symptomatic_cultivable,SARS-CoV-2,nasopharyngeal_swab+oropharyngeal_swab,symptom onset,pfu/mL,concentration,,,,exponential,31,426,58.21596244131455,80.76923076923077,0.4691612780289886,,5.040982343039103,2.0577729959022597,0.0,2.2265198448957433,-1.0,1.477417709048693,1118.1622842484499,True
hakki2022onset,symptomatic_cultivable,SARS-CoV-2,nasopharyngeal_swab+oropharyngeal_swab,symptom onset,pfu/mL,concentration,,,,gamma,30,322,53.72670807453416,80.76923076923077,2.3668785312933363,2.7396461963426106,11.753256058537328,0.6572498139124083,1.1574933652575667,4.068552760170433,1.0,0.2928528741106068,515.5601951155055,True
hakki2022onset,symptomatic_cultivable,SARS-CoV-2,nasopharyngeal_swab+oropharyngeal_swab,symptom onset,pfu/mL,concentration,,,,gamma_shifted,30,349,49.570200573065904,86.20689655172413,3.0185909229283507,5.935436761616701,11.314142488496415,0.7257220958858784,0.5387031159171303,4.1001436792877435,0.0,0.22962607330956908,663.8719003309029,True
hu2013association,oropharyngeal_swab,influenza,oropharyngeal_swab,symptom onset,gc/swab,concentration,,,,exponential,13,133,69.17293233082707,100.0,0.41024141310933987,,11.501742653589957,1.2999957483635678,0.0,5.0198300391981565,6.0,1.689608017158433,237.84633656037954,True
hu2013association,oropharyngeal_swab,influenza,oropharyngeal_swab,symptom onset,gc/swab,concentration,,,,gamma,13,133,69.17293233082707,100.0,0.585416888452132,0.7437671321789031,11.788307634567538,1.2672310421306288,1.2704914170574342,4.869336169015217,6.0,1.1840232050576076,261.3177004618349,True
hu2013association,urine,influenza,urine,symptom onset,gc/mL,concentration,,,,exponential,11,76,72.36842105263158,100.0,0.10904783518859398,,8.52715002848546,0.6113052299665932,0.0,3.725654536865914,8.0,6.356358925981192,121.76462656770885,True
hu2013association,urine,influenza,urine,symptom onset,gc/mL,concentration,,,,gamma,11,76,72.36842105263158,100.0,0.15327099570388286,0.5670909973427216,7.393061400345826,0.6095145648871694,3.6999237509902554,3.272512794103698,8.0,4.522363656455228,143.10893547527695,True
hu2013association,stool,influenza,stool,symptom onset,gc/wet gram,concentration,,,,exponential,11,76,67.10526315789474,50.0,0.16536049841382366,,9.02517898712357,1.147576874386201,0.0,3.9539394261812593,9.0,4.191733740577551,160.54215336157472,True
hu2013association,stool,influenza,stool,symptom onset,gc/wet gram,concentration,,,,gamma,11,76,67.10526315789474,50.0,0.2324343698087244,0.3138659603148649,8.75836751861576,1.124116628786787,1.3503422947869217,3.700406560422819,9.0,2.9821199899582496,181.24549637718286,True
iwakiri2009quantitative,stool_SaV,sapovirus,stool,symptom onset,gc/wet gram,concentration,VP1,,,exponential,17,41,46.34146341463415,0.0,0.6244962125639096,,20.024217701594782,0.15747464110780832,0.0,8.728570312820661,4.0,1.1099301590864492,52.01299390565805,True
kay2011shedding,nasal_lavage_influenza_gc_per_mL,influenza,nasal_lavage_fluid,symptom onset,gc/mL,concentration,,,,exponential,8,37,0.0,12.5,0.9423207983643191,,18.629396217240163,0.34000539071283875,0.0,8.113260694668417,4.0,0.7355745323281737,59.166127197908345,True
ke2022daily,nasal_SARSCoV2,SARS-CoV-2,nasopharyngeal_swab,symptom onset,gc/mL,concentration,N1 and N2,,,exponential,60,795,17.358490566037737,59.32203389830508,0.9843838972370439,,15.260126321528748,1.1986415369959682,0.0,6.604877583720151,0.0,0.7041431523874597,2515.3411008901558,True
ke2022daily,nasal_SARSCoV2,SARS-CoV-2,nasopharyngeal_swab,symptom onset,gc/mL,concentration,N1 and N2,,,gamma,59,731,16.82626538987688,59.32203389830508,1.5330268880885494,0.9279101852505962,15.636967019840224,0.8917106925851093,0.6052797850190081,6.164577767154848,1.0,0.45214287234335077,2079.6768022240485,True
ke2022daily,nasal_SARSCoV2,SARS-CoV-2,nasopharyngeal_swab,symptom onset,gc/mL,concentration,N1 and N2,,,gamma_shifted,60,792,17.045454545454547,67.79661016949152,1.743614265927806,0.9061864194647271,16.64020582183132,0.8887499422696252,-1.0434883679612585,6.592193656500745,0.0,0.39753470369268296,2327.823449651299,True
ke2022daily,saliva_SARSCoV2,SARS-CoV-2,saliva,symptom onset,gc/mL,concentration,N,,,exponential,60,883,24.462061155152888,59.64912280701754,0.3621498672968184,,14.584969165299498,1.4572618991385575,0.0,6.304141776871106,-3.0,1.9139788334972414,2945.2714676253736,True
ke2022daily,saliva_SARSCoV2,SARS-CoV-2,saliva,symptom onset,gc/mL,concentration,N,,,gamma,59,727,22.420907840440165,59.64912280701754,1.1950226236460417,1.3693401437367143,17.50463331951484,0.7569515195195632,1.1458696401569586,7.087684280325548,1.0,0.5800285005861539,1777.622933396614,True
ke2022daily,saliva_SARSCoV2,SARS-CoV-2,saliva,symptom onset,gc/mL,concentration,N,,,gamma_shifted,60,843,20.877817319098458,76.27118644067797,1.476555103972227,3.256243125019381,17.91638288250862,0.741551845670272,-1.3979831904851574,7.5135694006647,-2.0,0.46943536255114454,2125.2659154154976,True
kirby2016vomiting,emesis_norovirus_GII,norovirus,emesis,symptom onset,gc/mL,concentration,,,,exponential,3,16,6.25,33.33333333333333,0.9885853114888995,,7.000649605827345,0.860957693301585,0.0,3.0987853990964567,1.1042,0.7011505962151132,55.026898547597696,True
kissler2021viral,AN_OPS_SARSCoV2_viral,SARS-CoV-2,anterior_nares_swab+oropharyngeal_swab,confirmation date,gc/mL,concentration,"N1, N2, RdRp",,,exponential,67,2173,89.64565117349287,52.0,0.4643517516217935,,8.680264918884356,1.7872230797540218,0.0,3.7396425854402384,-2.0,1.4927200729599093,1495.798499429625,True
kissler2021viral,AN_OPS_SARSCoV2_viral,SARS-CoV-2,anterior_nares_swab+oropharyngeal_swab,confirmation date,gc/mL,concentration,"N1, N2, RdRp",,,gamma,51,1679,90.8278737343657,52.0,1.1734414034621345,0.9071073624080492,14.275946445861901,0.7401344495930702,0.7730316654344304,5.710059564943896,2.0,0.5906960317872508,776.7425346469158,True
kissler2021viral,AN_OPS_SARSCoV2_viral,SARS-CoV-2,anterior_nares_swab+oropharyngeal_swab,confirmation date,gc/mL,concentration,"N1, N2, RdRp",,,gamma_shifted,60,2072,89.67181467181467,63.1578947368421,1.2389421975612895,1.3287454426627399,14.359010676310856,0.78549634340936,-0.5199266218439127,5.718244600634818,0.0,0.5594669242231988,1129.9254411700185,True
kondo2016influenza,nasal_discharge_influenza_gc_per_mL,influenza,nasal_discharge,symptom onset,gc/mL,concentration,M gene,,,exponential,28,84,34.523809523809526,66.66666666666666,1.254531398690885,,14.96642619052297,0.5856153719305339,0.0,6.485405527263641,1.0,0.5525148125294039,229.25727200216932,True
kondo2016influenza,nasal_discharge_influenza_gc_per_mL,influenza,nasal_discharge,symptom onset,gc/mL,concentration,M gene,,,gamma,19,57,33.333333333333336,66.66666666666666,2.0715319376694326,1.697268008995907,16.029079227818062,0.27700952978745225,0.8193298776293116,6.087146313271653,1.0,0.3346060796628447,132.41291392586095,True
lavezzo2020suppression,RdRp_first_pos,SARS-CoV-2,oropharyngeal_swab,confirmation date,gc/mL,concentration,RdRp,,,exponential,44,88,40.90909090909091,,1.0505285071545258,,7.0719747033207225,0.06305532281458973,0.0,3.048239704191075,0.0,0.6598080640737795,38.07740842006126,True
lavezzo2020suppression,E_first_pos,SARS-CoV-2,oropharyngeal_swab,confirmation date,gc/mL,concentration,E,,,exponential,40,80,35.0,,0.3124437400137908,,9.603916799578611,2.736156908290785,0.0,4.1894971714856375,0.0,2.2184703733521776,423.6963665804662,True
lavezzo2020suppression,RdRp_symptom,SARS-CoV-2,oropharyngeal_swab,symptom onset,gc/mL,concentration,RdRp,,,exponential,38,76,34.21052631578947,,0.5863395243986146,,8.587398511015472,0.0019872673074840205,0.0,3.707435128989024,0.0,1.1821600825407073,-372.28592823809186,True
lavezzo2020suppression,E_symptom,SARS-CoV-2,oropharyngeal_swab,symptom onset,gc/mL,concentration,E,,,exponential,46,92,30.434782608695652,,0.5667084898882921,,10.034434919044461,0.7144815749050921,0.0,4.394420813664936,0.0,1.2231106343520217,352.74161880529243,True
lescure2020clinical,naso_swab_SARSCoV2,SARS-CoV-2,nasopharyngeal_swab,symptom onset,gc/swab,concentration,RdRp or E,,,exponential,4,34,32.35294117647059,25.0,0.8339198223303875,,17.75533187185075,0.7244496180121895,0.0,7.736395596285716,2.0,0.8311916349739076,71.34590124902205,True
li2018faecal,stool_lanzhou_lamb_rotavirus_vaccine_pcr,Lanzhou lamb rotavirus vaccine,stool,vaccination,gc/wet gram,concentration,NSP3,,,exponential,15,50,44.0,100.0,0.07044539960963357,,10.233888382892687,1.9997298446093332,0.0,4.4787045710699145,6.0,9.839495331149429,209.07442318395,True
liu2024longitudinal,stool_SARSCoV2_N1,SARS-CoV-2,stool,confirmation date,gc/dry gram,concentration,N1,,,exponential,16,69,52.17391304347826,100.0,0.23481487057036743,,14.218540739584485,1.1669300152440167,0.0,6.204573626783532,3.0,2.9518879229253434,194.4692134153972,True
liu2024longitudinal,stool_SARSCoV2_N1,SARS-CoV-2,stool,confirmation date,gc/dry gram,concentration,N1,,,gamma,15,67,52.23880597014925,100.0,0.21415443723518893,0.9462848003192524,12.81732635849058,0.8690358717923731,4.418702748054772,5.759193541301667,2.5,3.2366697113948493,193.63030551448298,True
lui2020viral,2019-nCoV_N1,SARS-CoV-2,stool,symptom onset,gc/mL,concentration,N1,,,exponential,9,41,48.78048780487805,50.0,0.234059150422425,,13.166979785885202,0.4006337846310509,0.0,5.755585257233061,9.0,2.9614188520678124,72.02590454003271,True
lui2020viral,2019-nCoV_N1,SARS-CoV-2,stool,symptom onset,gc/mL,concentration,N1,,,gamma,8,39,48.717948717948715,50.0,0.1992310659685825,1.2425955999033256,9.514054831631436,0.4049619174521071,6.236957042127532,4.5692465629931664,12.0,3.4791119406511144,82.7282057721838,True
mijatovicrustempasic2017shedding,stool_rotavirus_vaccine,rotavirus vaccine,stool,vaccination,gc/mL,concentration,NSP3,1.0,,exponential,30,265,41.886792452830186,82.6086956521739,0.3044772357318366,,13.015217023978868,1.7330967333901315,0.0,5.679049171540085,1.0,2.2765156117300784,818.4895448119923,True
mijatovicrustempasic2017shedding,stool_rotavirus_vaccine,rotavirus vaccine,stool,vaccination,gc/mL,concentration,NSP3,1.0,,gamma,29,263,41.82509505703422,82.6086956521739,0.6542768709685293,1.8178492309223402,12.819033531951519,1.498576319900255,2.7784097399490357,5.586074450471786,1.0,1.0594095730969002,809.1985134427291,True
mijatovicrustempasic2017shedding,stool_pcv1_dna,rotavirus vaccine,stool,vaccination,gc/mL,concentration,,1.0,,exponential,23,201,79.60199004975124,0.0,1.0036275131433026,,9.654079905166796,0.7745065105703516,0.0,4.230132654044628,1.0,0.6906418681060754,228.36270392181535,True
miyoshi2015long,stool_norovirus,norovirus,stool,symptom onset,gc/wet gram,concentration,,,,exponential,4,37,10.81081081081081,0.0,0.10457225082933283,,17.196204090582977,0.8133592288168463,0.0,7.485011533788741,3.0,6.628404524745253,101.37586880076391,True
natarajan2022gastrointestinal,E-gRNA-RT-qPCR-OG,SARS-CoV-2,stool,enrollment,gc/mL,concentration,E,,,exponential,52,312,63.782051282051285,60.0,0.10746895803193393,,8.731975995915953,0.3405931672755545,0.0,3.8275073091860135,2.0,6.449743193322668,358.81531930895113,True
natarajan2022gastrointestinal,E-gRNA-RT-qPCR-OG,SARS-CoV-2,stool,enrollment,gc/mL,concentration,E,,,gamma,42,272,66.91176470588235,60.0,0.17109446226919628,1.0639590366118556,6.950963586538998,0.25578770640410126,6.218547476643901,3.4056615475442418,3.0,4.051254326802014,296.30190190894035,True
natarajan2022gastrointestinal,E-gRNA-RT-qPCR-OG,SARS-CoV-2,stool,enrollment,gc/mL,concentration,E,,,gamma_shifted,45,296,66.21621621621621,54.54545454545454,0.21039904372037355,0.5112405110309908,8.618734669038071,0.22817963616514142,3.0007871702015034,3.7013460600614794,2.5,3.2944407365328052,381.97123800673967,True
natarajan2022gastrointestinal,E-gRNA-RT-qPCR-ZY,SARS-CoV-2,stool,enrollment,gc/mL,concentration,E,,,exponential,54,358,56.42458100558659,31.818181818181817,0.12042222972294803,,11.29154767593492,0.43975321305724946,0.0,4.933243275755826,3.0,5.755973645020933,457.6432748738996,True
natarajan2022gastrointestinal,RdRP-gRNA-RT-qPCR-OG,SARS-CoV-2,stool,enrollment,gc/mL,concentration,RdRP,,,exponential,32,194,63.91752577319588,20.0,0.11803260310105294,,8.632013516605477,0.33437168340021894,0.0,3.7726884306130053,2.0,5.872506090258056,218.39609031678134,True
natarajan2022gastrointestinal,RdRP-gRNA-RT-qPCR-ZY,SARS-CoV-2,stool,enrollment,gc/mL,concentration,RdRP,,,exponential,45,306,59.47712418300654,56.25,0.1333775229380331,,11.0604731358986,0.2893063189093503,0.0,4.835150073077017,2.0,5.196881493158183,274.81515269392486,True
natarajan2022gastrointestinal,RdRP-gRNA-RT-qPCR-ZY,SARS-CoV-2,stool,enrollment,gc/mL,concentration,RdRP,,,gamma,37,268,61.19402985074627,56.25,0.446021895384896,1.9387157556011043,10.019660969203537,0.16614923057369455,4.346682922209645,4.749250371173047,3.0,1.55406536704166,166.85610069971221,True
